Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:22.536Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:13:27.072Z,2017-01-01T00:19:02.496Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:16.368Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:29:40.608Z,2017-01-01T00:35:42.936Z,3,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:23:00.024Z,18b0e348-e8c1-4dcf-a08f-a67033848529,2017-01-01T00:23:50.736Z,2017-01-01T00:40:24.720Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:26:16.440Z,5d91166b-222d-47a9-9b62-ed42c0a8b6fe,2017-01-01T00:27:40.680Z,2017-01-01T00:41:16.944Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:26:16.344Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:40:26.808Z,2017-01-01T00:41:54.480Z,4,0a38f434-5846-48b2-9cb6-75afd9c217d3
2017-01-01T00:26:16.224Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:53.208Z,2017-01-01T00:47:25.752Z,3,0a38f434-5846-48b2-9cb6-75afd9c217d3
2017-01-01T00:09:30.384Z,867e0581-fa22-4bf9-ac25-0b0364fb6408,2017-01-01T00:15:26.616Z,2017-01-01T00:48:03.000Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:43:26.040Z,a7564045-6791-45dd-8748-d06bc124a2d1,2017-01-01T00:44:17.736Z,2017-01-01T00:52:25.656Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:36:04.968Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:44:54.336Z,2017-01-01T00:53:06.816Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d3
2017-01-01T00:26:16.320Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:31:51.408Z,2017-01-01T01:01:09.096Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
