Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:21.288Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:12:47.976Z,2017-01-01T00:18:46.056Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:15.360Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:29:45.768Z,2017-01-01T00:35:17.520Z,3,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:09:29.256Z,867e0581-fa22-4bf9-ac25-0b0364fb6408,2017-01-01T00:13:33.576Z,2017-01-01T00:37:12.240Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:15.216Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:39:43.440Z,2017-01-01T00:41:00.984Z,4,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:26:15.408Z,5d91166b-222d-47a9-9b62-ed42c0a8b6fe,2017-01-01T00:29:33.696Z,2017-01-01T00:41:09.048Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:22:58.608Z,18b0e348-e8c1-4dcf-a08f-a67033848529,2017-01-01T00:27:34.680Z,2017-01-01T00:42:06.600Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:15.168Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:23.448Z,2017-01-01T00:46:19.848Z,3,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:26:15.312Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:30:35.904Z,2017-01-01T00:50:20.784Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:04.248Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:43:56.592Z,2017-01-01T00:51:58.632Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:43:25.656Z,a7564045-6791-45dd-8748-d06bc124a2d1,2017-01-01T00:45:47.064Z,2017-01-01T00:53:32.736Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
