Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:00:29.784Z,429b4fbb-ac33-42dc-84df-a4e37a75f0f7,2017-01-01T00:01:22.776Z,2017-01-01T00:03:46.776Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:30.072Z,5a3df981-2dfe-487f-a573-8103fe610e78,2017-01-01T00:07:35.400Z,2017-01-01T00:16:41.160Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:06:15.456Z,71dc77eb-06eb-426d-a5d3-75e2e8111ff5,2017-01-01T00:06:25.440Z,2017-01-01T00:18:22.104Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:55.824Z,71309a6f-1f2f-4ec4-a321-aefe1d866831,2017-01-01T00:05:36.576Z,2017-01-01T00:20:24.720Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:56.136Z,d2a8feb3-8115-4c64-b1fc-f78a2cc031fa,2017-01-01T00:06:21.432Z,2017-01-01T00:21:05.448Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:00:28.728Z,32139c82-a502-43ab-b190-92177a16637c,2017-01-01T00:03:47.280Z,2017-01-01T00:24:45.912Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:32.928Z,b9eb96c8-cee7-4aeb-84ef-371bd4d5a4c4,2017-01-01T00:24:08.832Z,2017-01-01T00:29:05.808Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:29.472Z,faa53861-0f1e-4e61-bd51-ed5e985dc810,2017-01-01T00:03:38.688Z,2017-01-01T00:29:44.112Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:18:11.064Z,6f1a5124-7d8e-4438-9c4e-9f3a9bfd770f,2017-01-01T00:23:20.040Z,2017-01-01T00:34:26.064Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:00:55.968Z,469aea3d-6471-4d5b-9944-743b7c22001c,2017-01-01T00:06:25.440Z,2017-01-01T00:34:26.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:12:01.440Z,5b1e11d1-b70f-4320-9517-f5c37d2a3fc1,2017-01-01T00:17:57.864Z,2017-01-01T00:37:50.328Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
