Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:18.240Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:27:26.736Z,2017-01-01T00:32:33.600Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:27.312Z,dd0656dc-e931-4999-8b66-e08a466e09ee,2017-01-01T00:02:56.856Z,2017-01-01T00:37:20.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:27.336Z,1170db8a-881f-4760-a337-038c2b7a08d1,2017-01-01T00:06:05.664Z,2017-01-01T00:34:40.296Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:09:26.376Z,867e0581-fa22-4bf9-ac25-0b0364fb6408,2017-01-01T00:14:11.136Z,2017-01-01T00:37:20.112Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:12.192Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:32:50.328Z,2017-01-01T00:37:52.680Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:12.216Z,5d91166b-222d-47a9-9b62-ed42c0a8b6fe,2017-01-01T00:27:51.432Z,2017-01-01T00:40:15.864Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:12.048Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:40:48.840Z,2017-01-01T00:42:18.192Z,4,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:12.120Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:30:23.160Z,2017-01-01T00:40:48.432Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:12.024Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:40.728Z,2017-01-01T00:48:37.800Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:00.768Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:46:06.696Z,2017-01-01T00:54:08.184Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:22:55.656Z,18b0e348-e8c1-4dcf-a08f-a67033848529,2017-01-01T00:43:52.080Z,2017-01-01T01:00:15.600Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:43:22.032Z,a7564045-6791-45dd-8748-d06bc124a2d1,2017-01-01T01:03:48.096Z,2017-01-01T01:11:09.144Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
