Vehicle ID,TimeStamp,Site ID,Location Latitude,Location Longitude,Orientation,Speed,Battery Level,Battery State
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:00:00.000Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589097071716435E7,4495063.547863026,0.0,0.0,1.0,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:00:11.232Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589155247494813E7,4495116.294140672,3.9612017280738243,5.55,0.9996265061898432,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:00:27.024Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589221529261282E7,4495204.391733966,3.77183108772551,5.55,0.9991013802772724,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:00:59.136Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589306147543155E7,4495410.88134327,3.4204688644234347,5.55,0.9980335710507985,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:01:15.024Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589327775883991E7,4495519.455790562,3.3222076809227294,5.55,0.9975068490108338,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:01:31.440Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589373232326848E7,4495624.982276741,3.53304307546403,5.55,0.9969609734421431,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:02:03.168Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358951496809228E7,4495793.489868368,3.9390518641884498,5.55,0.9959043371074261,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:02:19.248Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589606417019749E7,4495858.677809411,4.078253487356081,5.55,0.9953696344304922,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:02:51.216Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589672022108885E7,4495915.271608529,3.985838959141706,0.0,0.9948397201357398,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:03:23.232Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589672022108885E7,4495915.271608529,3.985838959141706,0.0,0.9948397201357398,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:03:39.120Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589672022108885E7,4495915.271608529,3.985838959141706,0.0,0.9948397201357398,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:03:54.816Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589672022108885E7,4495915.271608529,3.985838959141706,0.0,0.9948397201357398,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:04:26.928Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589666993874965E7,4496140.509246062,3.1023148485538803,5.55,0.993771910909266,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:04:42.912Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589665492084492E7,4496207.780373862,3.102314848562505,5.55,0.9932404004871198,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:05:15.024Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589662130071206E7,4496433.014235767,3.109741585209952,5.55,0.9921725912606459,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:05:30.864Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589665788272073E7,4496509.748569574,3.172570454843812,5.55,0.9916458692206812,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:06:03.024Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589788081969617E7,4496596.985657211,4.077901998761606,5.55,0.9905764638668135,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:06:51.120Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589663497694673E7,4496627.03628516,1.7896492383564226,0.0,0.9895230197868842,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:07:22.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589663497694673E7,4496627.03628516,1.7896492383564226,0.0,0.9895230197868842,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:07:39.072Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589663497694673E7,4496627.03628516,1.7896492383564226,0.0,0.9895230197868842,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:08:10.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589663497694673E7,4496627.03628516,1.7896492383564226,0.0,0.9895230197868842,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:08:42.864Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358946409518255E7,4496522.615216514,1.073281972625485,5.55,0.9884520183056227,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:09:14.544Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0973195291618685,5.55,0.9873985742256933,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:09:46.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0973195291618685,0.0,0.9873985742256933,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:10:02.496Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0973195291618685,0.0,0.9873985742256933,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:10:18.816Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0973195291618685,0.0,0.9873985742256933,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:10:34.752Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0973195291618685,0.0,0.9873985742256933,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:11:22.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.9863323611266133,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:11:38.640Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.9863323611266133,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:12:10.704Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.9863323611266133,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:12:58.704Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588904091856716E7,4496209.004084685,0.7128140855149255,5.55,0.9847362337327809,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:13:14.496Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588904091856716E7,4496209.004084685,0.7128140855149255,0.0,0.9847362337327809,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:13:30.432Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588904091856716E7,4496209.004084685,0.7128140855149255,0.0,0.9847362337327809,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:14:02.496Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588904091856716E7,4496209.004084685,0.7128140855149255,0.0,0.9847362337327809,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:14:18.384Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588904091856716E7,4496209.004084685,0.7128140855149255,0.0,0.9847362337327809,discharging
