Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:19:47.856Z,c6e0badb-ae79-46c0-bead-b6ca338b5203,2017-01-01T00:25:22.176Z,2017-01-01T00:29:08.832Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:04:58.944Z,2be04018-330e-4b6a-b091-e571a81fee36,2017-01-01T00:16:54.864Z,2017-01-01T00:32:36.816Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:26:24.720Z,9bde7a69-0f83-4cbe-bc51-bf7be3a287c7,2017-01-01T00:30:59.040Z,2017-01-01T00:34:58.176Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:12:24.336Z,282ded52-bebc-44bc-a5d3-eaebcabdae6d,2017-01-01T00:18:49.920Z,2017-01-01T00:34:58.176Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:02:30.912Z,273687db-024a-410a-adc2-087e766d5dfa,2017-01-01T00:11:42.432Z,2017-01-01T00:35:40.176Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:14:52.080Z,3e7d3a9d-960a-4eb0-8f27-04fd915b43e7,2017-01-01T00:15:41.424Z,2017-01-01T00:42:06.000Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:56.016Z,70324043-e2a1-41ed-a1fc-150af6208f7b,2017-01-01T00:19:33.792Z,2017-01-01T00:43:43.872Z,5,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:33:47.904Z,f7849465-bfd1-4f1e-b10e-456a1fff91bb,2017-01-01T00:39:33.456Z,2017-01-01T00:44:00.384Z,2,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:22:15.552Z,53736ee0-3d23-47e8-87f4-88c262accb17,2017-01-01T00:22:46.416Z,2017-01-01T00:44:49.200Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:52.176Z,ae94bbac-3c6a-4321-9731-4d336b10fe65,2017-01-01T00:03:11.376Z,2017-01-01T00:47:16.128Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:38:43.968Z,58ff8653-00ca-46ae-b593-8e806b49f732,2017-01-01T00:42:06.864Z,2017-01-01T00:51:13.728Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:43:39.600Z,d1800746-b4d3-4974-bb18-93f4b6ee340b,2017-01-01T00:51:46.704Z,2017-01-01T01:02:18.288Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:17:20.016Z,afb7a376-d596-42d4-abc6-ebd753550442,2017-01-01T00:36:12.768Z,2017-01-01T01:02:18.336Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:28:52.560Z,b485c329-b101-484f-8a2d-8d928493f0fa,2017-01-01T00:44:01.200Z,2017-01-01T01:09:36.672Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:07:27.168Z,3b72d71c-0071-48ba-aca6-836e69a909c0,2017-01-01T00:29:57.600Z,2017-01-01T01:10:51.168Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:48:35.280Z,0acd532b-3070-425a-9c59-978b432f7929,2017-01-01T01:09:12.576Z,2017-01-01T01:14:24.240Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:53:31.872Z,62b72275-fcb5-42f8-a3a3-29a5188246c7,2017-01-01T00:54:22.320Z,2017-01-01T01:17:57.696Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:24:45.840Z,7be5fa2f-931b-4084-85a8-fd58885caeaf,2017-01-01T00:42:14.448Z,2017-01-01T01:20:19.680Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:46:07.536Z,cc8726d9-7f02-4878-8425-f927f18dc9bc,2017-01-01T01:12:21.648Z,2017-01-01T01:23:11.184Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:15.744Z,bd1d6e57-4c95-491a-9585-1ab7dcf7c8f3,2017-01-01T00:47:25.536Z,2017-01-01T01:26:36.960Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:51:03.168Z,faf7e184-aa2b-4476-80d5-d8760a40fca2,2017-01-01T01:03:33.504Z,2017-01-01T01:35:11.856Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:57:38.160Z,79525354-5d3f-4693-adb7-d643ba815e9b,2017-01-01T01:15:13.440Z,2017-01-01T01:42:07.536Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:55:59.232Z,350d3347-1187-49a0-8dee-ba592789fae6,2017-01-01T01:20:32.880Z,2017-01-01T01:53:02.256Z,5,4bf166af-9eeb-432a-bad5-4b93b827ac56
