Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:06:19.224Z,71dc77eb-06eb-426d-a5d3-75e2e8111ff5,2017-01-01T00:06:35.640Z,2017-01-01T00:17:39.672Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:24:01.920Z,39b50cd1-8536-4940-b23f-c17ac7c7c28c,2017-01-01T00:24:21.720Z,2017-01-01T00:32:37.608Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:12:04.920Z,5b1e11d1-b70f-4320-9517-f5c37d2a3fc1,2017-01-01T00:12:44.184Z,2017-01-01T00:35:33.744Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:24:01.824Z,2360c7a3-796a-45d7-8ec2-70a4e2150a58,2017-01-01T00:30:14.208Z,2017-01-01T00:38:43.416Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:30:11.304Z,74f4ebce-a921-47db-9776-6ee4a368efd0,2017-01-01T00:33:31.872Z,2017-01-01T00:38:43.416Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:36.432Z,8125cdc4-eacf-4230-864e-17cf3c8a731c,2017-01-01T00:22:56.112Z,2017-01-01T00:41:39.072Z,3,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:30:11.184Z,e260dee6-39f1-42e2-9298-be2cb93dde25,2017-01-01T00:38:44.184Z,2017-01-01T00:42:15.792Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:42:06.072Z,2563b754-1859-429a-8014-6ddd5cf85c14,2017-01-01T00:47:20.592Z,2017-01-01T00:50:43.632Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:18:15.960Z,bb92082a-c1ac-4d53-8417-444689f05e9d,2017-01-01T00:19:44.136Z,2017-01-01T00:59:50.136Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:39:37.632Z,34ed0cf1-1391-420e-80fc-f9c753f347c9,2017-01-01T00:44:14.760Z,2017-01-01T00:57:23.376Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:36:20.856Z,4caac816-2419-4ec4-a910-dd5d1ae1c92c,2017-01-01T00:46:31.512Z,2017-01-01T00:57:39.840Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:48:14.928Z,17120ee7-edad-4e0d-b456-253a7d04b353,2017-01-01T00:52:13.416Z,2017-01-01T00:59:50.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:12:05.040Z,85662f78-89ad-4fb7-8cea-0517cac9259e,2017-01-01T00:16:21.672Z,2017-01-01T00:59:50.160Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:15:23.304Z,6f07b052-4a70-403e-be09-c6439b839677,2017-01-01T00:24:51.480Z,2017-01-01T00:59:50.136Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:06:19.632Z,df0b20e0-23b1-4b7a-85cd-81816e6fe429,2017-01-01T00:15:24.648Z,2017-01-01T00:59:50.160Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:18:15.864Z,2a1fe678-1d8c-449d-ba34-98e026059990,2017-01-01T00:20:48.456Z,2017-01-01T01:03:23.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:06:19.344Z,64f47b0a-a05d-4c9f-a11e-cfb1a7c629cb,2017-01-01T00:20:48.456Z,2017-01-01T01:03:23.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:39:37.800Z,2dd8dfeb-60a1-4ae2-ada9-11bf3887aa3b,2017-01-01T00:52:33.936Z,2017-01-01T01:04:55.992Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:24:02.040Z,b2f42384-a256-4d48-bf13-41464f4470c6,2017-01-01T00:55:24.960Z,2017-01-01T01:04:55.992Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:09:36.528Z,b9eb96c8-cee7-4aeb-84ef-371bd4d5a4c4,2017-01-01T00:22:56.088Z,2017-01-01T01:04:56.952Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:18:16.152Z,e0f36899-cf6d-492d-8af7-4da7f6fa3758,2017-01-01T00:33:56.808Z,2017-01-01T01:07:33.384Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:30:11.088Z,32206427-1e44-41b7-b020-b1288d94c79e,2017-01-01T00:57:40.296Z,2017-01-01T01:10:33.096Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:24:01.704Z,fb799975-29c1-4547-9250-ebb810b3385a,2017-01-01T00:32:37.296Z,2017-01-01T01:10:33.096Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:35:06.576Z,a69e78bb-77f3-497a-a55d-b7878e535e15,2017-01-01T00:46:31.512Z,2017-01-01T01:13:21.048Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:33:28.080Z,e5e16169-6a30-4347-8e7f-441b46a90fa7,2017-01-01T00:34:55.632Z,2017-01-01T01:13:45.672Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
