Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:24:15.456Z,2360c7a3-796a-45d7-8ec2-70a4e2150a58,2017-01-01T00:31:16.704Z,2017-01-01T00:38:57.624Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:30:24.480Z,74f4ebce-a921-47db-9776-6ee4a368efd0,2017-01-01T00:35:24.696Z,2017-01-01T00:38:57.600Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:24:15.624Z,b2f42384-a256-4d48-bf13-41464f4470c6,2017-01-01T00:28:16.584Z,2017-01-01T00:39:48.720Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:24:15.576Z,39b50cd1-8536-4940-b23f-c17ac7c7c28c,2017-01-01T00:32:23.328Z,2017-01-01T00:42:13.272Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:30:24.528Z,52a3c9a6-671e-4929-bbbe-5caf423bc2ff,2017-01-01T00:38:58.368Z,2017-01-01T00:45:23.784Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:30:24.408Z,e260dee6-39f1-42e2-9298-be2cb93dde25,2017-01-01T00:38:58.368Z,2017-01-01T00:42:13.248Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:21:23.472Z,7c0fff56-f0ce-4d3f-93fd-41d4ea0f660b,2017-01-01T00:23:28.704Z,2017-01-01T00:45:01.632Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:39:52.560Z,60f72d21-2a3c-4a84-8b17-d927b125fbbd,2017-01-01T00:42:00.912Z,2017-01-01T00:45:40.176Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:24:15.744Z,8ee69fde-b272-4b63-b053-c137b789314b,2017-01-01T00:25:49.392Z,2017-01-01T00:47:47.280Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:19:20.376Z,37da4829-191d-4a5f-ba7d-c5b0a7cad283,2017-01-01T00:23:33.168Z,2017-01-01T00:49:48.192Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:30:24.336Z,32206427-1e44-41b7-b020-b1288d94c79e,2017-01-01T00:37:16.560Z,2017-01-01T00:50:29.184Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:24:15.432Z,fb799975-29c1-4547-9250-ebb810b3385a,2017-01-01T00:30:39.768Z,2017-01-01T00:57:35.304Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:42:20.856Z,2563b754-1859-429a-8014-6ddd5cf85c14,2017-01-01T00:45:11.352Z,2017-01-01T00:58:24.552Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:39:52.608Z,2dd8dfeb-60a1-4ae2-ada9-11bf3887aa3b,2017-01-01T00:40:08.880Z,2017-01-01T01:01:28.992Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:34:56.640Z,a69e78bb-77f3-497a-a55d-b7878e535e15,2017-01-01T00:40:59.712Z,2017-01-01T01:04:26.424Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:39:52.536Z,34ed0cf1-1391-420e-80fc-f9c753f347c9,2017-01-01T00:41:36.384Z,2017-01-01T01:05:58.944Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:18:05.208Z,2a1fe678-1d8c-449d-ba34-98e026059990,2017-01-01T00:21:17.160Z,2017-01-01T01:06:34.464Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:00:26.112Z,429b4fbb-ac33-42dc-84df-a4e37a75f0f7,2017-01-01T00:01:12.000Z,2017-01-01T00:03:48.048Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:00:26.160Z,5a3df981-2dfe-487f-a573-8103fe610e78,2017-01-01T00:02:45.600Z,2017-01-01T00:11:37.584Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:00:51.672Z,d2a8feb3-8115-4c64-b1fc-f78a2cc031fa,2017-01-01T00:05:02.520Z,2017-01-01T00:15:27.936Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
