Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:08:19.032Z,7c4eff11-53fd-4d7e-9410-8c66eb8cf05d,2017-01-01T00:14:49.848Z,2017-01-01T00:17:55.680Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:10:48.216Z,151c0187-cf76-4a48-b6d6-63c239457486,2017-01-01T00:15:27.504Z,2017-01-01T00:26:43.224Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:40:22.872Z,3108d14f-9d72-43f3-a7d4-a689a037e683,2017-01-01T00:44:46.896Z,2017-01-01T00:48:45.936Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:01:32.520Z,62ddc1c0-637d-44e3-9f9e-cf6290c11c43,2017-01-01T00:09:17.712Z,2017-01-01T00:55:07.320Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:33:00.072Z,5c2c8dd9-081c-4026-8c9f-39f01465b6cc,2017-01-01T00:34:18.552Z,2017-01-01T00:57:46.944Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:05:22.416Z,9a14c065-6179-48ad-88f0-a566b2d11c32,2017-01-01T00:30:48.528Z,2017-01-01T01:01:06.888Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:20:38.832Z,12fef839-e58b-4e5a-b98f-63dbcc4c4e5b,2017-01-01T00:25:30.432Z,2017-01-01T01:03:33.408Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:23:07.800Z,752a7b22-2bcc-42fe-a01e-c9dfb7fa86df,2017-01-01T00:36:11.016Z,2017-01-01T01:05:11.328Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:25:37.128Z,e39a4cc8-c6db-4aef-b67f-70d85c96d880,2017-01-01T00:35:56.328Z,2017-01-01T01:09:28.368Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:41:38.688Z,f5f6af09-d602-4abe-8048-cc725dc6ec14,2017-01-01T00:53:30.336Z,2017-01-01T01:17:53.016Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
