Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:17.232Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:27:12.744Z,2017-01-01T00:32:18.936Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:26.088Z,1170db8a-881f-4760-a337-038c2b7a08d1,2017-01-01T00:05:58.656Z,2017-01-01T00:34:07.128Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:09:25.296Z,867e0581-fa22-4bf9-ac25-0b0364fb6408,2017-01-01T00:13:48.360Z,2017-01-01T00:36:46.200Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:26.088Z,dd0656dc-e931-4999-8b66-e08a466e09ee,2017-01-01T00:02:49.920Z,2017-01-01T00:36:46.200Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:11.040Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:32:15.984Z,2017-01-01T00:37:27.072Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:26:10.992Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:29:56.640Z,2017-01-01T00:39:58.704Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:11.088Z,5d91166b-222d-47a9-9b62-ed42c0a8b6fe,2017-01-01T00:27:12.648Z,2017-01-01T00:40:10.776Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:26:10.944Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:39:30.696Z,2017-01-01T00:40:47.472Z,4,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:26:10.896Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:07.560Z,2017-01-01T00:47:03.120Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:23.952Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:44:15.840Z,2017-01-01T00:51:24.672Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
