Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-12-01T00:00:56.640Z,fc4f3310-4599-4ad9-a75f-9e16c024b685,2017-12-01T00:02:47.712Z,2017-12-01T00:06:55.992Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-12-01T00:00:31.344Z,133125ce-c97e-4957-a1ea-ba41381b5a5a,2017-12-01T00:02:21.648Z,2017-12-01T00:08:56.232Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-12-01T00:06:16.176Z,938bbf9d-d838-4ea3-a470-d75e66fa19f5,2017-12-01T00:11:19.584Z,2017-12-01T00:13:19.104Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-12-01T00:00:56.712Z,aa7bc0e7-8151-4e08-ab3c-287b9189039a,2017-12-01T00:02:06.144Z,2017-12-01T00:18:23.496Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-12-01T00:03:24.192Z,58344491-5a6c-4125-8000-4d27b378e35d,2017-12-01T00:07:46.104Z,2017-12-01T00:19:21.816Z,4,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-12-01T00:00:31.416Z,aaa37a81-c973-4751-b68c-0421ae930acb,2017-12-01T00:02:35.472Z,2017-12-01T00:29:18.768Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-12-01T00:15:41.256Z,94784524-5f44-422e-9245-e7988a91c46c,2017-12-01T00:16:00.672Z,2017-12-01T00:34:44.472Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-12-01T00:00:31.224Z,2898eb8d-18df-406e-a5ee-3efc76f980b4,2017-12-01T00:03:40.440Z,2017-12-01T00:36:23.160Z,2,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-12-01T00:30:26.856Z,ec13a6eb-c1c8-49c9-b456-0d6a7e947afd,2017-12-01T00:33:18.096Z,2017-12-01T00:39:21.096Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-12-01T00:16:55.872Z,74676b6c-446c-4221-b910-2d188ffa0dd4,2017-12-01T00:24:46.608Z,2017-12-01T00:46:47.616Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-12-01T00:15:16.104Z,ff156af9-2dbe-486e-9b87-8c548b4f383d,2017-12-01T00:21:00.384Z,2017-12-01T00:47:12.216Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-12-01T00:34:58.608Z,012e9893-ad17-403d-b8ea-0ff3d45d0ed3,2017-12-01T00:38:48.168Z,2017-12-01T00:50:28.992Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-12-01T00:15:41.304Z,6e66cef7-cd2d-4ec2-b1db-538be27aef16,2017-12-01T00:16:43.344Z,2017-12-01T00:53:58.440Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-12-01T00:39:28.752Z,4e605f05-86b8-464d-9061-13fe06351c00,2017-12-01T00:40:19.680Z,2017-12-01T01:00:22.176Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-12-01T00:30:01.368Z,8ca42a7b-bd46-4bd0-9b0e-d81f1a714fad,2017-12-01T00:31:34.944Z,2017-12-01T01:00:22.200Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-12-01T00:52:35.712Z,7dbc5fd2-9158-4c57-801e-22a8cfa2043b,2017-12-01T00:58:46.560Z,2017-12-01T01:05:00.624Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-12-01T00:30:52.248Z,a139daaf-eff2-46c6-909f-351f72610ea5,2017-12-01T00:33:09.000Z,2017-12-01T01:05:09.000Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-12-01T00:45:36.576Z,fb307266-54c1-4bcd-bc89-c370a9dc0d77,2017-12-01T00:48:47.112Z,2017-12-01T01:08:10.248Z,2,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-12-01T00:31:17.640Z,cf3a71cf-df89-47cd-8e00-d86fec07d7d3,2017-12-01T00:34:45.048Z,2017-12-01T01:08:10.368Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-12-01T00:55:28.128Z,53f5da7a-b3cd-4bd1-b13c-59ee281008d9,2017-12-01T01:06:47.568Z,2017-12-01T01:09:12.048Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d2
