Vehicle ID,TimeStamp,Site ID,Location Latitude,Location Longitude,Orientation,Speed,Battery Level,Battery State
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:00:00.000Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589097071716435E7,4495063.547863026,0.0,0.0,1.0,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:04:09.024Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589665788272073E7,4496509.748569574,3.1714401658225246,5.55,0.9917192910807975,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:07:52.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589287958815344E7,4496435.716062759,1.0974296348254815,0.0,0.9869341011540881,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:13:44.064Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588768026986644E7,4495174.306423118,-0.012278857758478923,5.55,0.978953464184926,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:14:00.432Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588763889369875E7,4495059.998078622,0.019559163994287143,5.55,0.978410780871023,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:21:11.904Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588033668638203E7,4493563.238425852,1.2005213382177193,0.0,0.9683025060858824,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:21:27.792Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588033668638203E7,4493563.238425852,1.2005213382177193,0.0,0.9683025060858824,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:21:59.952Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358797780464414E7,4493707.274440142,2.753470060792552,5.55,0.9672331007320147,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:25:43.584Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358772650680105E7,4494222.292717822,2.827942374658697,5.55,0.961927573274916,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:29:11.424Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587486440441437E7,4495043.634534538,2.8414208423803764,5.55,0.9576882589168971,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:31:51.552Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587313371326245E7,4495640.166818445,2.8414582062286535,5.55,0.9545007925114138,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:32:07.200Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587279851788398E7,4495740.16923959,2.8002588356034392,5.55,0.9539804549810245,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:32:22.896Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,5.55,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:32:55.104Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,0.0,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:33:27.360Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,0.0,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:33:43.200Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,0.0,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:34:14.880Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,0.0,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:34:31.104Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587273924966723E7,4495738.41816245,1.2680376559124846,0.0,0.9534585213232413,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:35:03.312Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358706466051317E7,4495657.256921003,1.185621903086009,5.55,0.9523875198419798,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:37:58.512Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3586840645674435E7,4494852.810518673,-0.3015146101412729,5.55,0.9465616548544917,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:38:30.720Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3586903851902874E7,4494636.090238455,-0.30151461018898984,5.55,0.9454906533732302,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:39:02.784Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3586972443483014E7,4494440.4792429,-0.4155371239284953,5.55,0.9444244402741502,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:39:50.880Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587288208708867E7,4494524.88950036,4.403642655910851,5.55,0.9428251206255301,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:40:06.624Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587346449629365E7,4494542.477724167,4.403642655902711,5.55,0.9423015908403531,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:40:22.992Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587346449629365E7,4494542.477724167,4.403642655902711,0.0,0.9423015908403531,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:41:10.512Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587625436058167E7,4494626.7241187235,4.4036426559084765,5.55,0.940721424720459,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:45:26.448Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589014838929018E7,4494994.250567252,4.146666968126261,5.55,0.9332754904282312,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:48:54.240Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589539570933426E7,4495813.729444782,3.9897344384666376,5.55,0.9285046656480662,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:55:01.872Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.918947054813798,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:55:17.712Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.918947054813798,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:55:49.872Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589096831006248E7,4496326.346142419,1.0360533491136965,0.0,0.918947054813798,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T00:59:17.712Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588768403122297E7,4495575.492919881,-0.02096037939336859,5.55,0.914157076504907,discharging
4bf166af-9eeb-432a-bad5-4b93b827ac56,2017-01-01T01:02:13.392Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588652815795518E7,4494513.317107513,0.2019513130725501,5.55,0.9088563374299896,discharging
