Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:00:26.160Z,5a3df981-2dfe-487f-a573-8103fe610e78,2017-01-01T00:09:04.344Z,2017-01-01T00:17:35.880Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:52.056Z,d2a8feb3-8115-4c64-b1fc-f78a2cc031fa,2017-01-01T00:07:48.456Z,2017-01-01T00:21:41.544Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:12:20.760Z,a7801952-bf9a-41eb-b769-7495b2f5d762,2017-01-01T00:14:15.216Z,2017-01-01T00:23:52.632Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:00:51.888Z,71309a6f-1f2f-4ec4-a321-aefe1d866831,2017-01-01T00:12:00.240Z,2017-01-01T00:26:31.392Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:25.848Z,32139c82-a502-43ab-b190-92177a16637c,2017-01-01T00:10:26.160Z,2017-01-01T00:30:07.488Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:25.992Z,faa53861-0f1e-4e61-bd51-ed5e985dc810,2017-01-01T00:05:10.968Z,2017-01-01T00:30:07.488Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:18:05.640Z,6f1a5124-7d8e-4438-9c4e-9f3a9bfd770f,2017-01-01T00:23:53.064Z,2017-01-01T00:35:05.016Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:09:53.184Z,73806214-a3a9-4cff-8eda-75b2aba184f7,2017-01-01T00:10:05.352Z,2017-01-01T00:38:17.136Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:12:20.544Z,5b1e11d1-b70f-4320-9517-f5c37d2a3fc1,2017-01-01T00:18:00.312Z,2017-01-01T00:38:17.136Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:09:27.984Z,b9eb96c8-cee7-4aeb-84ef-371bd4d5a4c4,2017-01-01T00:24:41.568Z,2017-01-01T00:39:26.760Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
