Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:16.944Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:12:38.688Z,2017-01-01T00:17:20.328Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:10.848Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:27:37.728Z,2017-01-01T00:34:21.888Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:22:54.336Z,18b0e348-e8c1-4dcf-a08f-a67033848529,2017-01-01T00:26:07.416Z,2017-01-01T00:40:11.304Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:10.824Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:30:49.968Z,2017-01-01T00:40:23.376Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.896Z,5d91166b-222d-47a9-9b62-ed42c0a8b6fe,2017-01-01T00:30:16.128Z,2017-01-01T00:41:33.408Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:26:10.752Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:40:23.760Z,2017-01-01T00:41:54.312Z,4,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:12:16.968Z,ef9b9926-7caa-4366-9d81-b74fa580da3f,2017-01-01T00:15:46.392Z,2017-01-01T00:46:49.152Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.704Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:22.992Z,2017-01-01T00:48:22.824Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:23.664Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:44:54.744Z,2017-01-01T00:54:22.080Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:12:17.208Z,d726e211-42d5-423e-860b-cf8a8149829c,2017-01-01T00:27:14.040Z,2017-01-01T00:32:15.792Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.872Z,6b68a1dc-41a8-4670-888d-bcd91b2aff64,2017-01-01T00:27:46.536Z,2017-01-01T00:35:33.672Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:25.344Z,867e0581-fa22-4bf9-ac25-0b0364fb6408,2017-01-01T00:13:53.832Z,2017-01-01T00:36:39.744Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:26.064Z,dd0656dc-e931-4999-8b66-e08a466e09ee,2017-01-01T00:02:57.792Z,2017-01-01T00:36:39.744Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.776Z,85bb3dc0-6ced-4ae2-b2d5-4a5a37374f6b,2017-01-01T00:30:01.344Z,2017-01-01T00:40:11.904Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.752Z,35b149a7-c831-43ea-b7f7-ee9e10ddb0bf,2017-01-01T00:40:12.360Z,2017-01-01T00:41:37.680Z,4,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:12:17.280Z,ef9b9926-7caa-4366-9d81-b74fa580da3f,2017-01-01T00:13:53.832Z,2017-01-01T00:46:48.888Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:26:10.704Z,d100ebb0-3e3c-4ce5-9582-9e8f5bfa44a5,2017-01-01T00:34:07.728Z,2017-01-01T00:47:58.488Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:23.736Z,8a68a0af-f360-4f3f-ac50-c37bc78909cc,2017-01-01T00:45:02.688Z,2017-01-01T00:53:28.896Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:22:54.384Z,18b0e348-e8c1-4dcf-a08f-a67033848529,2017-01-01T00:43:03.360Z,2017-01-01T00:59:12.696Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:43:20.424Z,a7564045-6791-45dd-8748-d06bc124a2d1,2017-01-01T01:02:40.776Z,2017-01-01T01:10:22.416Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
