Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:08:13.128Z,c25b4d40-540c-474f-ad49-325c70237a7c,2017-01-01T00:09:01.176Z,2017-01-01T00:10:14.472Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:19:46.920Z,72f551b9-0637-4df9-95d0-c49e4de5c1ea,2017-01-01T00:22:38.328Z,2017-01-01T00:25:58.704Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:17:43.632Z,e1dd3065-71c6-47e0-a82b-59802f51a7df,2017-01-01T00:21:52.320Z,2017-01-01T00:28:18.096Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:25.824Z,742df92c-1a16-4a1d-a68f-a8d696b9c48f,2017-01-01T00:02:52.464Z,2017-01-01T00:35:57.384Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:11:54.648Z,2240522c-6378-47ca-ae78-0a7628536f08,2017-01-01T00:14:41.520Z,2017-01-01T00:35:40.512Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:04:07.104Z,77e05c4a-a2bc-45ea-8855-48efcc6a2562,2017-01-01T00:07:51.480Z,2017-01-01T00:35:57.360Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:31:16.320Z,8b8bba8c-138f-4aa0-86ae-ec8240759e84,2017-01-01T00:35:11.832Z,2017-01-01T00:43:42.264Z,2,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:34:57.744Z,c900a2a9-cb7c-4562-aac6-f8e69f53eacc,2017-01-01T00:37:02.904Z,2017-01-01T00:45:29.328Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:37:00.624Z,be488c21-8912-4d28-ae36-a7b35cd80626,2017-01-01T00:38:29.400Z,2017-01-01T00:45:47.280Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:06:10.320Z,8380d929-e143-446b-868b-80fc0e4501af,2017-01-01T00:10:09.840Z,2017-01-01T00:47:17.136Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:25:31.368Z,e0ca3cb8-f612-4d9c-9956-7413a845579d,2017-01-01T00:34:39.168Z,2017-01-01T00:48:59.832Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:43:10.272Z,56a1e5a1-4507-43d1-9b3f-edc226666bb1,2017-01-01T00:47:33.696Z,2017-01-01T00:52:49.296Z,2,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:27:34.992Z,daf486cf-f1d4-4cb7-93a9-766cb2a063d8,2017-01-01T00:33:00.264Z,2017-01-01T00:55:40.344Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:21:49.848Z,b94b1094-d374-40fe-a150-a051f9384908,2017-01-01T00:23:35.640Z,2017-01-01T00:55:40.368Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:44:48.600Z,83095263-5372-4d18-96f0-59e3b9715767,2017-01-01T00:45:29.784Z,2017-01-01T00:55:48.648Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:48:30.600Z,d7ac5f3c-a5ed-4752-bbec-78bf3168b4e5,2017-01-01T00:50:50.760Z,2017-01-01T00:56:37.440Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:13:58.728Z,05cd99d7-bcea-4e85-9318-b2d247c59ba1,2017-01-01T00:19:36.480Z,2017-01-01T00:58:27.744Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:10:16.008Z,25335d40-a84b-46cc-9085-d648b4308012,2017-01-01T00:26:39.768Z,2017-01-01T01:01:00.360Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:33:19.344Z,d09b5175-1483-487d-bd7d-5655e54835a8,2017-01-01T00:35:57.984Z,2017-01-01T01:01:00.336Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
