Vehicle ID,TimeStamp,Site ID,Location Latitude,Location Longitude,Orientation,Speed,Battery Level,Battery State
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:00:00.000Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3587851514563303E7,4494694.987738668,0.0,5.55,1.0,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:01:38.952Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3588490028705634E7,4494840.884451133,-1.5635045473236922,5.55,0.9967095833776143,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:05:14.712Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589265757130722E7,4495284.258355595,3.616647177815718,5.55,0.9921933409167653,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:05:22.632Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589286152170671E7,4495335.883357214,3.502462100964567,5.55,0.9919299798967829,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:05:38.736Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358931166386694E7,4495445.277268613,3.2844527354231943,5.55,0.9913944791561521,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:05:46.632Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358932043136496E7,4495499.944994999,3.2844527354489674,5.55,0.9911319161998666,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:06:02.784Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589362878251567E7,4495604.592691031,3.5330957508620244,5.55,0.9905956173955389,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:06:10.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358938792806681E7,4495653.92152483,3.596352086596643,5.55,0.9903330544392535,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:06:26.496Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.358945529427972E7,4495741.599535193,3.8152329175728346,5.55,0.9898063323992887,discharging
8919b741-eee9-4d96-8649-d5aa95c29a49,2017-01-01T00:06:34.656Z,12c0b08d-6df8-4279-8f05-5475c53b601d,-1.3589498371294523E7,4495779.057913758,3.981900637980622,5.55,0.9895349907423372,discharging
